['佛山', '桂城怡翠花园', '南海', '桂城营销中心', '113.168257', '23.042044', '已建', 0, 0, 0, 0]
['佛山', '大良水悦城邦', '顺德', '大良营销中心', '113.296939', '22.79991', '否', 0, 0, 0, 0]
['佛山', '大良尚雅苑尚景苑社区', '顺德', '大良营销中心', '113.274264', '22.833314', '否', 99, 18, 58, 23]
['佛山', '大良明日华府', '顺德', '大良营销中心', '113.279715', '22.838052', '已建', 24, 10, 14, 0]
['佛山', '大良美的广场', '顺德', '大良营销中心', '113.282414', '22.83438', '否', 150, 2, 67, 81]
['佛山', '大良玫瑰轩社区', '顺德', '大良营销中心', '113.263401', '22.847769', '否', 73, 6, 60, 7]
['佛山', '大良丽星名园明日嘉园', '顺德', '大良营销中心', '113.273515', '22.837777', '否', 55, 8, 45, 2]
['佛山', '大良乐贤居社区', '顺德', '大良营销中心', '113.271491', '22.840292', '否', 66, 4, 35, 27]
['佛山', '大良金地天玺', '顺德', '大良营销中心', '113.28382', '22.842723', '已建', 7, 0, 0, 7]
['佛山', '大良建设大厦', '顺德', '大良营销中心', '113.249992', '22.845921', '否', 122, 2, 98, 22]
['佛山', '大良嘉信帝苑', '顺德', '大良营销中心', '113.29733', '22.803542', '否', 26, 1, 7, 18]
['佛山', '大良嘉信城市广场', '顺德', '大良营销中心', '113.293824', '22.803588', '否', 18, 0, 11, 7]
['佛山', '大良家电城', '顺德', '大良营销中心', '113.248591', '22.850925', '否', 25, 0, 0, 25]
['佛山', '大良皇帝酒店', '顺德', '大良营销中心', '113.25205', '22.85055', '已建', 0, 0, 0, 0]
['佛山', '大良都市玫瑰苑', '顺德', '大良营销中心', '113.262871', '22.827052', '否', 29, 12, 17, 0]
['佛山', '大良翠怡阁', '顺德', '大良营销中心', '113.262554', '22.840958', '否', 32, 1, 17, 14]
['佛山', '大良纯水岸花园', '顺德', '大良营销中心', '113.299526', '22.795537', '否', 0, 0, 0, 0]
['佛山', '大良创意产业园', '顺德', '大良营销中心', '113.234438', '22.848918', '已建', 30, 0, 0, 30]
['佛山', '大良博物馆', '顺德', '大良营销中心', '113.258121', '22.846054', '否', 25, 0, 0, 25]
['佛山', '大良保利商贸中心', '顺德', '大良营销中心', '113.138297', '22.972412', '否', 0, 0, 0, 0]
['佛山', '创富商务公寓', '顺德', '容桂营销中心', '113.291198', '22.760449', '否', 58, 0, 8, 50]
['佛山', '陈村万科缤纷四季', '顺德', '陈村营销中心', '113.244588', '22.95896', '已建', 14, 0, 2, 12]
['佛山', '陈村顺德区顺联国际机械城', '顺德', '陈村营销中心', '113.237949', '22.983957', '否', 25, 0, 0, 25]
['佛山', '陈村绿地国际花都', '顺德', '陈村营销中心', '113.251209', '22.960849', '否', 53, 13, 34, 6]
['佛山', '陈村力源物流城', '顺德', '陈村营销中心', '113.17998', '22.972944', '否', 6, 0, 6, 0]
['佛山', '陈村金(金昌)不锈钢市场', '顺德', '陈村营销中心', '113.185987', '22.97252', '否', 11, 0, 0, 11]
['佛山', '陈村花卉世界', '顺德', '陈村营销中心', '113.192559', '22.993522', '已建', 0, 0, 0, 0]
['佛山', '陈村碧桂花城区域', '顺德', '陈村营销中心', '113.152427', '22.987073', '否', 15, 0, 15, 0]
['佛山', '陈村碧桂花城', '顺德', '陈村营销中心', '113.155086', '22.987089', '已建', 53, 0, 27, 26]
['佛山', '碧桂园豪园会所', '顺德', '陈村营销中心', '113.075392', '22.874019', '否', 0, 0, 0, 0]
['佛山', '北滘文化广场（蓬莱南）', '顺德', '北滘营销中心', '113.21164', '22.926902', '否', 107, 0, 15, 92]
['佛山', '北滘林港创业园', '顺德', '北滘营销中心', '113.238007', '22.915285', '否', 0, 0, 0, 0]
['佛山', '北滘碧桂园总部大楼主楼', '顺德', '北滘营销中心', '113.275257', '22.930289', '否', 0, 0, 0, 0]
['佛山', '保利外滩一号', '顺德', '容桂营销中心', '113.318462', '22.788849', '否', 0, 0, 0, 0]
['佛山', '宝翠花园', '顺德', '大良营销中心', '113.285811', '22.834563', '否', 124, 9, 107, 8]
['佛山', '杏坛中博城果', '顺德', '杏坛营销中心', '113.163336', '22.793031', '否', 14, 0, 12, 2]
['佛山', '杏坛吕地工业区', '顺德', '杏坛营销中心', '113.16894', '22.781252', '否', 8, 0, 0, 8]
['佛山', '杏坛君怡金海岸', '顺德', '杏坛营销中心', '113.172692', '22.797708', '否', 23, 6, 13, 4]
['佛山', '杏坛景泰花园', '顺德', '杏坛营销中心', '113.173805', '22.793538', '否', 57, 28, 29, 0]
['佛山', '新丽百货', '顺德', '乐从营销中心', '113.104774', '22.966955', '否', 0, 0, 0, 0]
['佛山', '容桂细滘货运中心', '顺德', '容桂营销中心', '113.27645', '22.744368', '否', 29, 0, 25, 4]
['佛山', '容桂文海花园', '顺德', '容桂营销中心', '113.280753', '22.757592', '已建', 86, 5, 59, 22]
['佛山', '容桂天河五金城', '顺德', '容桂营销中心', '113.304693', '22.758308', '否', 33, 0, 0, 33]
['佛山', '容桂四基工业区', '顺德', '容桂营销中心', '113.251717', '22.77687', '否', 21, 0, 0, 21]
['佛山', '容桂丝绸大厦', '顺德', '容桂营销中心', '113.286024', '22.783759', '否', 44, 0, 34, 10]
['佛山', '容桂容山大厦', '顺德', '容桂营销中心', '113.292016', '22.783601', '否', 22, 1, 8, 13]
['佛山', '容桂宝供物流', '顺德', '容桂营销中心', '113.315383', '22.755117', '否', 30, 0, 8, 22]
['佛山', '千禧阁', '顺德', '大良营销中心', '113.26737', '22.847636', '否', 56, 0, 15, 41]
['佛山', '伦教新成路商业步行街', '顺德', '伦教营销中心', '113.222095', '22.876017', '否', 0, 0, 0, 0]
['佛山', '伦教木工机械城(荔村)3', '顺德', '伦教营销中心', '113.221668', '22.884384', '否', 9, 0, 0, 9]
['佛山', '伦教大成花园区域', '顺德', '伦教营销中心', '113.216516', '22.871463', '否', 142, 14, 124, 4]
['佛山', '伦教北海商业步行街', '顺德', '伦教营销中心', '113.218046', '22.882693', '否', 12, 0, 0, 12]
['佛山', '龙江上龙粮油综合市场', '顺德', '龙江营销中心', '113.079545', '22.872179', '否', 36, 0, 18, 18]
['佛山', '勒流五金家电城', '顺德', '勒流营销中心', '113.140681', '22.855629', '否', 0, 0, 0, 0]
['佛山', '勒流博澳城', '顺德', '勒流营销中心', '113.215294', '22.851158', '否', 0, 0, 0, 0]
['佛山', '乐建家具中心', '顺德', '乐从营销中心', '113.0924', '22.90477', '否', 0, 0, 0, 0]
['佛山', '乐从振华路商住楼东区社区', '顺德', '乐从营销中心', '113.103832', '22.958769', '否', 41, 4, 18, 19]
['佛山', '乐从振华路商住楼北区社区', '顺德', '乐从营销中心', '113.091911', '22.965449', '否', 0, 0, 0, 0]
['佛山', '乐从粤彩豪庭社区', '顺德', '乐从营销中心', '113.101806', '22.95787', '否', 61, 6, 41, 14]
['佛山', '乐从跃进一街商住楼社区', '顺德', '乐从营销中心', '113.09438', '22.964725', '否', 0, 0, 0, 0]
['佛山', '乐从跃进路商住楼社区', '顺德', '乐从营销中心', '113.094596', '22.964409', '否', 0, 0, 0, 0]
['佛山', '乐从新雅邨社区', '顺德', '乐从营销中心', '113.090363', '22.964318', '否', 0, 0, 0, 0]
['佛山', '乐从新隆区域', '顺德', '乐从营销中心', '113.10247', '22.939459', '否', 0, 0, 0, 0]
['佛山', '乐从新乐邨社区', '顺德', '乐从营销中心', '113.094463', '22.964734', '否', 0, 0, 0, 0]
['佛山', '乐从新景楼社区', '顺德', '乐从营销中心', '113.093178', '22.958078', '否', 0, 0, 0, 0]
['佛山', '乐从小布区域', '顺德', '乐从营销中心', '113.10706', '22.979707', '否', 0, 0, 0, 0]
['佛山', '乐从腾冲商贸街社区', '顺德', '乐从营销中心', '113.106976', '22.964309', '否', 21, 0, 3, 18]
['佛山', '乐从路州村西', '顺德', '乐从营销中心', '113.115968', '22.947612', '否', 0, 0, 0, 0]
['佛山', '乐从东怡美居社区', '顺德', '乐从营销中心', '113.100655', '22.957937', '否', 79, 2, 52, 25]
['佛山', '乐从布匹市场', '顺德', '乐从营销中心', '113.10844', '22.965141', '否', 0, 0, 0, 0]
['佛山', '均安三华商业城', '顺德', '均安营销中心', '113.150723', '22.719694', '否', 0, 0, 0, 0]
['佛山', '均安南沙工业区', '顺德', '均安营销中心', '113.190629', '22.717793', '否', 0, 0, 0, 0]
['佛山', '大良中区古鉴区域', '顺德', '大良营销中心', '113.260485', '22.840708', '否', 54, 7, 16, 31]
['佛山', '大良中区东苑区域', '顺德', '大良营销中心', '113.264683', '22.844022', '否', 155, 23, 83, 49]
['佛山', '大良永源楼社区', '顺德', '大良营销中心', '113.267114', '22.855104', '否', 58, 10, 32, 16]
['佛山', '大良雍逸华庭社区', '顺德', '大良营销中心', '113.25234', '22.847677', '否', 72, 21, 51, 0]
['佛山', '大良银怡楼社区', '顺德', '大良营销中心', '113.262818', '22.840192', '否', 14, 0, 0, 14]
['佛山', '大良银信楼社区', '顺德', '大良营销中心', '113.264565', '22.847378', '否', 59, 6, 47, 6]
['佛山', '大良银桂苑社区', '顺德', '大良营销中心', '113.256503', '22.852448', '否', 80, 18, 62, 0]
['佛山', '大良宜新路服装商业街', '顺德', '大良营销中心', '113.262565', '22.843997', '否', 366, 38, 176, 152]
['佛山', '大良兴华楼信怡楼社区', '顺德', '大良营销中心', '113.266921', '22.841133', '否', 47, 0, 43, 4]
['佛山', '大良新松路新滘汽车城', '顺德', '大良营销中心', '113.241511', '22.85622', '否', 0, 0, 0, 0]
['佛山', '大良新基三路1-8座社区', '顺德', '大良营销中心', '113.262972', '22.860907', '否', 14, 0, 9, 5]
['佛山', '大良西苑小区社区', '顺德', '大良营销中心', '113.247866', '22.848618', '否', 47, 5, 42, 0]
['佛山', '大良顺华楼社区', '顺德', '大良营销中心', '113.247411', '22.83836', '否', 0, 0, 0, 0]
['佛山', '大良顺峰花园', '顺德', '大良营销中心', '113.286357', '22.810846', '否', 25, 0, 12, 13]
['佛山', '大良仕林轩社区', '顺德', '大良营销中心', '113.235546', '22.848235', '否', 46, 0, 14, 32]
['佛山', '大良沙塘住宅片区', '顺德', '大良营销中心', '113.26737', '22.847636', '否', 56, 0, 15, 41]
['佛山', '大良千禧阁社区', '顺德', '大良营销中心', '113.26737', '22.847636', '否', 56, 0, 15, 41]
['佛山', '大良南澳豪苑社区', '顺德', '大良营销中心', '113.247426', '22.846861', '否', 47, 1, 37, 9]
['佛山', '大良连源连云小区社区', '顺德', '大良营销中心', '113.259871', '22.856495', '否', 25, 0, 4, 21]
['佛山', '大良连源二路1-10座社区', '顺德', '大良营销中心', '113.257456', '22.856478', '已建', 179, 0, 43, 136]
['佛山', '大良康湖商厦', '顺德', '大良营销中心', '113.271441', '22.830166', '否', 80, 0, 13, 67]
['佛山', '大良康城花园', '顺德', '大良营销中心', '113.275023', '22.836012', '否', 92, 24, 68, 0]
['佛山', '大良聚龙商厦社区', '顺德', '大良营销中心', '113.255486', '22.852623', '否', 79, 18, 61, 0]
['佛山', '大良景信阁社区', '顺德', '大良营销中心', '113.27081', '22.846562', '否', 139, 11, 51, 77]
['佛山', '大良景鸿楼社区', '顺德', '大良营销中心', '113.273253', '22.846836', '否', 43, 8, 25, 10]
['佛山', '大良锦岩新邨社区', '顺德', '大良营销中心', '113.252167', '22.853972', '否', 132, 2, 106, 24]
['佛山', '大良锦绣2邨社区', '顺德', '大良营销中心', '113.250903', '22.854676', '否', 166, 2, 137, 27]
['佛山', '大良锦绣1邨社区', '顺德', '大良营销中心', '113.249516', '22.853281', '否', 219, 19, 135, 65]
['佛山', '大良宏景楼社区', '顺德', '大良营销中心', '113.274992', '22.847353', '否', 59, 10, 48, 1]
['佛山', '大良红星住宅片区', '顺德', '大良营销中心', '113.267093', '22.832148', '否', 113, 0, 2, 111]
['佛山', '大良红岗工业区', '顺德', '大良营销中心', '113.25048', '22.828617', '否', 0, 0, 0, 0]
['佛山', '大良弘升大厦', '顺德', '大良营销中心', '113.246805', '22.853331', '否', 165, 13, 48, 104]
['佛山', '大良恒骏豪庭社区', '顺德', '大良营销中心', '113.257087', '22.857094', '否', 238, 14, 83, 141]
['佛山', '大良福盈酒店2', '顺德', '大良营销中心', '113.257087', '22.857094', '否', 238, 14, 83, 141]
['佛山', '大良福景大厦社区', '顺德', '大良营销中心', '113.25351', '22.841549', '否', 0, 0, 0, 0]
['佛山', '大良凤翔工业区', '顺德', '大良营销中心', '113.244974', '22.847336', '已建', 12, 1, 11, 0]
['佛山', '大良德盛楼社区', '顺德', '大良营销中心', '113.262421', '22.853564', '否', 22, 0, 14, 8]
['佛山', '大良大围住宅片区', '顺德', '大良营销中心', '113.272282', '22.836428', '否', 38, 2, 30, 6]
['佛山', '大良大门泽美城石材市', '顺德', '大良营销中心', '113.206643', '23.002213', '否', 0, 0, 0, 0]
['佛山', '陈村樟村路商住楼社区', '顺德', '陈村营销中心', '113.206643', '23.002213', '否', 0, 0, 0, 0]
['佛山', '陈村国通物流中心', '顺德', '陈村营销中心', '113.206643', '23.002213', '否', 0, 0, 0, 0]
['佛山', '北滘广珠路林头商铺', '顺德', '北滘营销中心', '113.233968', '22.932711', '否', 0, 0, 0, 0]
['佛山', '北滘大沙桥工业区', '顺德', '北滘营销中心', '113.250322', '22.913407', '否', 0, 0, 0, 0]
['佛山', '北滘碧江商贸街', '顺德', '北滘营销中心', '113.268986', '22.948087', '否', 0, 0, 0, 0]
['佛山', '城区澜石有色金属材料总汇', '禅城', '城区营销中心', '113.108673', '22.992735', '否', 0, 0, 0, 0]
['佛山', '城区太平洋电脑城', '禅城', '城区营销中心', '113.117508', '23.048257', '否', 0, 0, 0, 0]
['佛山', '城区星星华园国际花园', '禅城', '城区营销中心', '113.118636', '23.014466', '否', 26, 0, 14, 12]
['佛山', '城区国际车城', '禅城', '城区营销中心', '113.106621', '23.011568', '已建', 0, 0, 0, 0]
['佛山', '城区翠影华庭', '禅城', '城区营销中心', '113.10243', '23.035607', '否', 0, 0, 0, 0]
['佛山', '城区慧港国际', '禅城', '城区营销中心', '113.130682', '22.994985', '否', 0, 0, 0, 0]
['佛山', '城区滨海御庭', '禅城', '城区营销中心', '113.132941', '22.985225', '已建', 0, 0, 0, 0]
['佛山', '城区国际家俱城', '禅城', '城区营销中心', '113.106746', '22.99172', '否', 7, 0, 0, 7]
['佛山', '城区恒福新城', '禅城', '城区营销中心', '113.144008', '23.020898', '否', 0, 0, 0, 0]
['佛山', '城区怡景苑', '禅城', '城区营销中心', '113.147826', '22.997231', '否', 0, 0, 0, 0]
['佛山', '城区佛山创意产业园', '禅城', '城区营销中心', '113.104707', '23.018104', '否', 0, 0, 0, 0]
['佛山', '城区欧宝大厦', '禅城', '城区营销中心', '113.106252', '23.027006', '否', 14, 0, 10, 4]
['佛山', '城区鸿业现代城', '禅城', '城区营销中心', '113.120729', '23.018416', '否', 0, 0, 0, 0]
['佛山', '城区金沙新城', '禅城', '城区营销中心', '113.105758', '23.047492', '否', 0, 0, 0, 0]
['佛山', '城区嘉俊苑', '禅城', '城区营销中心', '113.128252', '23.022499', '否', 5, 0, 5, 0]
['佛山', '城区地质局社区', '禅城', '城区营销中心', '113.123428', '23.028652', '否', 23, 0, 20, 3]
['佛山', '城区柏丽花园', '禅城', '城区营销中心', '113.141664', '23.038235', '否', 26, 0, 6, 20]
['佛山', '城区玫瑰名园', '禅城', '城区营销中心', '113.121371', '23.00714', '否', 0, 0, 0, 0]
['佛山', '城区普君南苑', '禅城', '城区营销中心', '113.130197', '23.029517', '否', 0, 0, 0, 0]
['佛山', '城区鸿业豪庭', '禅城', '城区营销中心', '113.117593', '23.018034', '否', 0, 0, 0, 0]
['佛山', '城区锦隆花园', '禅城', '城区营销中心', '113.128674', '23.041777', '否', 5, 0, 5, 0]
['佛山', '城区世博嘉园', '禅城', '城区营销中心', '113.11776', '22.996233', '否', 5, 0, 0, 5]
['佛山', '城区九鼎国际商业客户', '禅城', '城区营销中心', '113.138497', '23.018894', '否', 0, 0, 0, 0]
['佛山', '城区惠景城', '禅城', '城区营销中心', '113.119255', '23.006483', '已建', 0, 0, 0, 0]
['佛山', '城区东方广场（住宅）', '禅城', '城区营销中心', '113.128508', '23.043909', '否', 12, 0, 12, 0]
['佛山', '城区绿景华庭', '禅城', '城区营销中心', '113.117962', '23.008175', '已建', 19, 2, 11, 6]
['佛山', '城区普君西路', '禅城', '城区营销中心', '113.128517', '23.03024', '否', 4, 0, 0, 4]
['佛山', '城区华辉大厦', '禅城', '城区营销中心', '113.117647', '23.033171', '已建', 0, 0, 0, 0]
['佛山', '城区国际大厦ICC', '禅城', '城区营销中心', '113.115438', '23.033159', '否', 0, 0, 0, 0]
['佛山', '城区鸿运电脑城', '禅城', '城区营销中心', '113.116812', '23.046362', '已建', 0, 0, 0, 0]
['佛山', '澜石有色金属材料总汇', '禅城', '城区营销中心', '113.108673', '22.992735', '否', 0, 0, 0, 0]
['佛山', '东方电脑城', '禅城', '城区营销中心', '113.12756', '23.044645', '否', 12, 0, 12, 0]
['佛山', '太平洋电脑城', '禅城', '城区营销中心', '113.117508', '23.048257', '否', 0, 0, 0, 0]
['佛山', '佛山东方广场钻石城', '禅城', '城区营销中心', '113.126797', '23.045214', '已建', 7, 0, 7, 0]
